Sequence ID	Cascade-Cluster-ID	Single-Step-Cluster-ID				Single-Step-Sequence ID	Single-Step-Cluster ID
37783	13802	13802				37783	13802
37784	13802	13802				37784	13802
37785	13802	13802				37785	13802
37786	13802	13802				37786	13802
37787	13802	13802				37787	13802
37788	13802	13802				37788	13802
37789	13802	13802				37789	13802
37790	13802	13802				37790	13802
37791	13802	13802				37791	13802
37792	13802	13802				37792	13802
37793	13802	13802				37793	13802
37794	13802	13802				37794	13802
37795	13802	13802				37795	13802
37796	13802	13802				37796	13802
37797	13802	13802				37797	13802
37798	13802	13802				37798	13802
37799	13802	13802				37799	13802
37800	13802	13802				37800	13802
37801	13802	13802				37801	13802
37802	13802	13802				37802	13802
37803	13802	13802				37803	13802
37804	13802	13802				37804	13802
37805	13802	13802				37805	13802
37806	13802	13802				37806	13802
37807	13802	13802				37807	13802
37808	13802	13802				37808	13802
37809	13802	13802				37809	13802
37810	13802	13802				37810	13802
37811	13802	13802				37811	13802
37812	13802	13802				37812	13802
37813	13802	13802				37813	13802
37814	13802	13802				37814	13802
37815	13802	13802				37815	13802
37816	13802	13802				37816	13802
37817	13802	13802				37817	13802
37818	13802	13802				37818	13802
37819	13802	13802				37819	13802
37820	13802	13802				37820	13802
37821	13802	13802				37821	13802
37822	13802	13802				37822	13802
37823	13802	13802				37823	13802
37824	13802	13802				37824	13802
37825	13802	13802				37825	13802
37826	13802	13802				37826	13802
37827	13802	13802				37827	13802
37828	13802	13802				37828	13802
37829	13802	13802				37829	13802
37830	13802	13802				37830	13802
37831	13802	13802				37831	13802
37832	13802	13802				37832	13802
37833	13802	13802				37833	13802
37834	13802	13802				37834	13802
37835	13802	13802				37835	13802
37836	13802	13802				37836	13802
37837	13802	13802				37837	13802
37838	13802	13802				37838	13802
37839	13802	13802				37839	13802
37840	13802	13802				37840	13802
37841	13802	13802				37841	13802
37842	13802	13802				37842	13802
37843	13802	13802				37843	13802
37844	13802	13802				37844	13802
37845	13802	13802				37845	13802
37846	13802	13802				37846	13802
37847	13802	13802				37847	13802
37848	13802	13802				37848	13802
37849	13802	13802				37849	13802
37850	13802	13802				37850	13802
37851	13802	13802				37851	13802
37852	13802	13802				37852	13802
37853	13802	13802				37853	13802
37854	13802	13802				37854	13802
37855	13802	13802				37855	13802
37856	13802	13802				37856	13802
37857	13802	13802				37857	13802
37858	13802	13802				37858	13802
37859	13802	13802				37859	13802
37860	13802	13802				37860	13802
37861	13802	13802				37861	13802
37862	13802	13802				37862	13802
37863	13802	13802				37863	13802
37864	13802	13802				37864	13802
37865	13802	13802				37865	13802
37866	13802	13802				37866	13802
37867	13802	13802				37867	13802
37868	13802	13802				37868	13802
37869	13802	13802				37869	13802
37870	13802	13802				37870	13802
37871	13802	13802				37871	13802
37872	13802	13802				37872	13802
37873	13802	13802				37873	13802
37874	13802	13802				37874	13802
37875	13802	13802				37875	13802
37876	13802	13802				37876	13802
37877	13802	13802				37877	13802
37878	13802	13802				37878	13802
37879	13802	13802				37879	13802
37880	13802	13802				37880	13802
37881	13802	13802				37881	13802
37882	13802	13802				37882	13802
37883	13802	13802				37883	13802
37884	13802	13802				37884	13802
37885	13802	13802				37885	13802
37886	13802	13802				37886	13802
37887	13802	13802				37887	13802
37888	13802	13802				37888	13802
37889	13802	13802				37889	13802
37890	13802	13802				37890	13802
37891	13802	13802				37891	13802
37892	13802	13802				37892	13802
37893	13802	13802				37893	13802
37894	13802	13802				37894	13802
37895	13802	13802				37895	13802
37896	13802	13802				37896	13802
37897	13802	13802				37897	13802
37898	13802	13802				37898	13802
37899	13802	13802				37899	13802
37900	13802	13802				37900	13802
37901	13802	13802				37901	13802
37902	13802	13802				37902	13802
37903	13802	13802				37903	13802
37904	13802	13802				37904	13802
37905	13802	13802				37905	13802
37906	13802	13802				37906	13802
37907	13802	13802				37907	13802
37908	13802	13802				37908	13802
37909	13802	13802				37909	13802
37910	13802	13802				37910	13802
37911	13802	13802				37911	13802
37912	13802	13802				37912	13802
37913	13802	13802				37913	13802
37914	13802	13802				37914	13802
37915	13802	13802				37915	13802
37916	13802	13802				37916	13802
37917	13802	13802				37917	13802
37918	13802	13802				37918	13802
37919	13802	13802				37919	13802
37920	13802	13802				37920	13802
37921	13802	13802				37921	13802
37922	13802	13802				37922	13802
37923	13802	13802				37923	13802
37924	13802	13802				37924	13802
37925	13802	13802				37925	13802
37926	13802	13802				37926	13802
37927	13802	13802				37927	13802
37928	13802	13802				37928	13802
37929	13802	13802				37929	13802
37930	13802	13802				37930	13802
37931	13802	13802				37931	13802
37932	13802	13802				37932	13802
37933	13802	13802				37933	13802
37934	13802	13802				37934	13802
37935	13802	13802				37935	13802
37936	13802	13802				37936	13802
37937	13802	13802				37937	13802
37938	13802	13802				37938	13802
37939	13802	13802				37939	13802
37940	13802	13802				37940	13802
37941	13802	13802				37941	13802
37942	13802	13802				37942	13802
37943	13802	13802				37943	13802
37944	13802	13802				37944	13802
37945	13802	13802				37945	13802
37946	13802	13802				37946	13802
37947	13802	13802				37947	13802
37948	13802	13802				37948	13802
37949	13802	13802				37949	13802
37950	13802	13802				37950	13802
37951	13802	13802				37951	13802
37952	13802	13802				37952	13802
37953	13802	13802				37953	13802
37954	13802	13802				37954	13802
37955	13802	13802				37955	13802
37956	13802	13802				37956	13802
37957	13802	13802				37957	13802
37958	13802	13802				37958	13802
37959	13802	13802				37959	13802
37960	13802	13802				37960	13802
37961	13802	13802				37961	13802
37962	13802	13802				37962	13802
37963	13802	13802				37963	13802
37964	13802	13802				37964	13802
37965	13802	13802				37965	13802
37966	13802	13802				37966	13802
37967	13802	13802				37967	13802
37968	13802	13802				37968	13802
37969	13802	13802				37969	13802
37970	13802	13802				37970	13802
37971	13802	13802				37971	13802
37972	13802	13802				37972	13802
37973	13802	13802				37973	13802
37974	13802	13802				37974	13802
37975	13802	13802				37975	13802
37976	13802	13802				37976	13802
37977	13802	13802				37977	13802
37978	13802	13802				37978	13802
37979	13802	13802				37979	13802
37980	13802	13802				37980	13802
37981	13802	13802				37981	13802
37982	13802	13802				37982	13802
37983	13802	13802				37983	13802
37984	13802	13802				37984	13802
37985	13802	13802				37985	13802
37986	13802	13802				37986	13802
37987	13802	13802				37987	13802
37988	13802	13802				37988	13802
37989	13802	13802				37989	13802
37990	13802	13802				37990	13802
37991	13802	13802				37991	13802
37992	13802	13802				37992	13802
37993	13802	13802				37993	13802
37994	13802	13802				37994	13802
37995	13802	13802				37995	13802
37996	13802	13802				37996	13802
37997	13802	13802				37997	13802
37998	13802	13802				37998	13802
37999	13802	13802				37999	13802
38000	13802	13802				38000	13802
38001	13802	13802				38001	13802
38002	13802	13802				38002	13802
38003	13802	13802				38003	13802
38004	13802	13802				38004	13802
38005	13802	13802				38005	13802
38006	13802	13802				38006	13802
38007	13802	13802				38007	13802
38008	13802	13802				38008	13802
38009	13802	13802				38009	13802
38010	13802	13802				38010	13802
38011	13802	13802				38011	13802
38012	13802	13802				38012	13802
38013	13802	13802				38013	13802
38014	13802	13802				38014	13802
38015	13802	13802				38015	13802
38016	13802	13802				38016	13802
38017	13802	13802				38017	13802
38018	13802	13802				38018	13802
38019	13802	13802				38019	13802
38020	13802	13802				38020	13802
38021	13802	13802				38021	13802
38022	13802	13802				38022	13802
38023	13802	13802				38023	13802
38024	13802	13802				38024	13802
38025	13802	13802				38025	13802
38026	13802	13802				38026	13802
38027	13802	13802				38027	13802
38028	13802	13802				38028	13802
38029	13802	13802				38029	13802
38030	13802	13802				38030	13802
38031	13802	13802				38031	13802
38032	13802	13802				38032	13802
38033	13802	13802				38033	13802
38034	13802	13802				38034	13802
38035	13802	13802				38035	13802
38036	13802	13802				38036	13802
38037	13802	13802				38037	13802
38038	13802	13802				38038	13802
38039	13802	13802				38039	13802
38040	13802	13802				38040	13802
38041	13802	13802				38041	13802
38042	13802	13802				38042	13802
38043	13802	13802				38043	13802
38044	13802	13802				38044	13802
38045	13802	13802				38045	13802
38046	13802	13802				38046	13802
38047	13802	13802				38047	13802
38048	13802	13802				38048	13802
38049	13802	13802				38049	13802
38050	13802	13802				38050	13802
38051	13802	13802				38051	13802
38052	13802	13802				38052	13802
38053	13802	13802				38053	13802
38054	13802	13802				38054	13802
38055	13802	13802				38055	13802
38056	13802	13802				38056	13802
38057	13802	13802				38057	13802
38058	13802	13802				38058	13802
38059	13802	13802				38059	13802
38060	13802	13802				38060	13802
38061	13802	13802				38061	13802
38062	13802	13802				38062	13802
38063	13802	13802				38063	13802
38064	13802	13802				38064	13802
38065	13802	13802				38065	13802
38066	13802	13802				38066	13802
38067	13802	13802				38067	13802
38068	13802	13802				38068	13802
38069	13802	13802				38069	13802
38070	13802	13802				38070	13802
38071	13802	13802				38071	13802
38072	13802	13802				38072	13802
38073	13802	13802				38073	13802
38074	13802	13802				38074	13802
38075	13802	13802				38075	13802
38076	13802	13802				38076	13802
38077	13802	13802				38077	13802
38078	13802	13802				38078	13802
38079	13802	13802				38079	13802
38080	13802	13802				38080	13802
38081	13802	13802				38081	13802
38082	13802	13802				38082	13802
38083	13802	13802				38083	13802
38084	13802	13802				38084	13802
38085	13802	13802				38085	13802
38086	13802	13802				38086	13802
38087	13802	13802				38087	13802
38088	13802	13802				38088	13802
38089	13802	13802				38089	13802
38090	13802	13802				38090	13802
38091	13802	13802				38091	13802
38092	13802	13802				38092	13802
38093	13802	13802				38093	13802
38094	13802	13802				38094	13802
38095	13802	13802				38095	13802
38096	13802	13802				38096	13802
38097	13802	13802				38097	13802
38098	13802	13802				38098	13802
38099	13802	13802				38099	13802
38100	13802	13802				38100	13802
38101	13802	13802				38101	13802
38102	13802	13802				38102	13802
38103	13802	13802				38103	13802
38104	13802	13802				38104	13802
38105	13802	13802				38105	13802
38106	13802	13802				38106	13802
38107	13802	13802				38107	13802
38108	13802	13802				38108	13802
38109	13802	13802				38109	13802
38110	13802	13802				38110	13802
38111	13802	13802				38111	13802
38112	13802	13802				38112	13802
38113	13802	13802				38113	13802
38114	13802	13802				38114	13802
38115	13802	13802				38115	13802
38116	13802	13802				38116	13802
38117	13802	13802				38117	13802
38118	13802	13802				38118	13802
38119	13802	13802				38119	13802
38120	13802	13802				38120	13802
38121	13802	13802				38121	13802
38122	13802	13802				38122	13802
38123	13802	13802				38123	13802
38124	13802	13802				38124	13802
38125	13802	13802				38125	13802
38126	13802	13802				38126	13802
38127	13802	13802				38127	13802
38128	13802	13802				38128	13802
38129	13802	13802				38129	13802
38130	13802	13802				38130	13802
38131	13802	13802				38131	13802
38132	13802	13802				38132	13802
38133	13802	13802				38133	13802
38134	13802	13802				38134	13802
38135	13802	13802				38135	13802
38136	13802	13802				38136	13802
38137	13802	13802				38137	13802
38138	13802	13802				38138	13802
38139	13802	13802				38139	13802
38140	13802	13802				38140	13802
38141	13802	13802				38141	13802
38142	13802	13802				38142	13802
38143	13802	13802				38143	13802
38144	13802	13802				38144	13802
38145	13802	13802				38145	13802
38146	13802	13802				38146	13802
38147	13802	13802				38147	13802
38148	13802	13802				38148	13802
38149	13802	13802				38149	13802
38150	13802	13802				38150	13802
38151	13802	13802				38151	13802
38152	13802	13802				38152	13802
38153	13802	13802				38153	13802
38154	13802	13802				38154	13802
38155	13802	13802				38155	13802
38156	13802	13802				38156	13802
38157	13802	13802				38157	13802
38158	13802	13802				38158	13802
38159	13802	13802				38159	13802
38160	13802	13802				38160	13802
38161	13802	13802				38161	13802
38162	13802	13802				38162	13802
38163	13802	13802				38163	13802
38164	13802	13802				38164	13802
38165	13802	13802				38165	13802
38166	13802	13802				38166	13802
38167	13802	13802				38167	13802
38168	13802	13802				38168	13802
38169	13802	13802				38169	13802
38170	13802	13802				38170	13802
38171	13802	13802				38171	13802
38172	13802	13802				38172	13802
38173	13802	13802				38173	13802
38174	13802	13802				38174	13802
38175	13802	13802				38175	13802
38176	13802	13802				38176	13802
38177	13802	13802				38177	13802
38178	13802	13802				38178	13802
38179	13802	13802				38179	13802
38180	13802	13802				38180	13802
38181	13802	13802				38181	13802
38182	13802	13802				38182	13802
38183	13802	13802				38183	13802
38184	13802	13802				38184	13802
38185	13802	13802				38185	13802
38186	13802	13802				38186	13802
38187	13802	13802				38187	13802
38188	13802	13802				38188	13802
38189	13802	13802				38189	13802
38190	13802	13802				38190	13802
38191	13802	13802				38191	13802
38192	13802	13802				38192	13802
38193	13802	13802				38193	13802
38194	13802	13802				38194	13802
38195	13802	13802				38195	13802
38196	13802	13802				38196	13802
38197	13802	13802				38197	13802
38198	13802	13802				38198	13802
38199	13802	13802				38199	13802
38200	13802	13802				38200	13802
38201	13802	13802				38201	13802
38202	13802	13802				38202	13802
38203	13802	13802				38203	13802
38204	13802	13802				38204	13802
38205	13802	13802				38205	13802
38206	13802	13802				38206	13802
38207	13802	13802				38207	13802
38208	13802	13802				38208	13802
38209	13802	13802				38209	13802
38210	13802	13802				38210	13802
38211	13802	13802				38211	13802
38212	13802	13802				38212	13802
38213	13802	13802				38213	13802
38214	13802	13802				38214	13802
38215	13802	13802				38215	13802
38216	13802	13802				38216	13802
38217	13802	13802				38217	13802
38218	13802	13802				38218	13802
38219	13802	13802				38219	13802
38220	13802	13802				38220	13802
38221	13802	13802				38221	13802
38222	13802	13802				38222	13802
38223	13802	13802				38223	13802
38224	13802	13802				38224	13802
38225	13802	13802				38225	13802
38226	13802	13802				38226	13802
38227	13802	13802				38227	13802
38228	13802	13802				38228	13802
38229	13802	13802				38229	13802
38230	13802	13802				38230	13802
38231	13802	13802				38231	13802
38232	13802	13802				38232	13802
38233	13802	13802				38233	13802
38234	13802	13802				38234	13802
38235	13802	13802				38235	13802
38236	13802	13802				38236	13802
38237	13802	13802				38237	13802
38238	13802	13802				38238	13802
38239	13802	13802				38239	13802
38240	13802	13802				38240	13802
38241	13802	13802				38241	13802
38242	13802	13802				38242	13802
38243	13802	13802				38243	13802
38244	13802	13802				38244	13802
38245	13802	13802				38245	13802
38246	13802	13802				38246	13802
38247	13802	13802				38247	13802
38248	13802	13802				38248	13802
38249	13802	13802				38249	13802
38250	13802	13802				38250	13802
38251	13802	13802				38251	13802
38252	13802	13802				38252	13802
38253	13802	13802				38253	13802
38254	13802	13802				38254	13802
38255	13802	13802				38255	13802
38256	13802	13802				38256	13802
38257	13802	13802				38257	13802
38258	13802	13802				38258	13802
38259	13802	13802				38259	13802
38260	13802	13802				38260	13802
38261	13802	13802				38261	13802
38262	13802	13802				38262	13802
38263	13802	13802				38263	13802
38264	13802	13802				38264	13802
38265	13802	13802				38265	13802
38266	13802	13802				38266	13802
38267	13802	13802				38267	13802
38268	13802	13802				38268	13802
38269	13802	13802				38269	13802
38270	13802	13802				38270	13802
38271	13802	13802				38271	13802
38272	13802	13802				38272	13802
38273	13802	13802				38273	13802
38274	13802	13802				38274	13802
38275	13802	13802				38275	13802
38276	13802	13802				38276	13802
38277	13802	13802				38277	13802
38278	13802	13802				38278	13802
38279	13802	13802				38279	13802
38280	13802	13802				38280	13802
38281	13802	13802				38281	13802
38282	13802	13802				38282	13802
38283	13802	13802				38283	13802
38284	13802	13802				38284	13802
38285	13802	13802				38285	13802
38286	13802	13802				38286	13802
38287	13802	13802				38287	13802
38288	13802	13802				38288	13802
38289	13802	13802				38289	13802
38290	13802	13802				38290	13802
38291	13802	13802				38291	13802
38292	13802	13802				38292	13802
38293	13802	13802				38293	13802
38294	13802	13802				38294	13802
38295	13802	13802				38295	13802
38296	13802	13802				38296	13802
38297	13802	13802				38297	13802
38298	13802	13802				38298	13802
38299	13802	13802				38299	13802
38300	13802	13802				38300	13802
38301	13802	13802				38301	13802
38302	13802	13802				38302	13802
38303	13802	13802				38303	13802
38304	13802	13802				38304	13802
38305	13802	13802				38305	13802
38306	13802	13802				38306	13802
38307	13802	13802				38307	13802
38308	13802	13802				38308	13802
38309	13802	13802				38309	13802
38310	13802	13802				38310	13802
38311	13802	13802				38311	13802
38312	13802	13802				38312	13802
38313	13802	13802				38313	13802
38314	13802	13802				38314	13802
38315	13802	13802				38315	13802
38316	13802	13802				38316	13802
38317	13802	13802				38317	13802
38318	13802	13802				38318	13802
38319	13802	13802				38319	13802
38320	13802	13802				38320	13802
38321	13802	13802				38321	13802
38322	13802	13802				38322	13802
38323	13802	13802				38323	13802
38324	13802	13802				38324	13802
38325	13802	13802				38325	13802
38326	13802	13802				38326	13802
38327	13802	13802				38327	13802
38328	13802	13802				38328	13802
38329	13802	13802				38329	13802
38330	13802	13802				38330	13802
38331	13802	13802				38331	13802
38332	13802	13802				38332	13802
38333	13802	13802				38333	13802
38334	13802	13802				38334	13802
38335	13802	13802				38335	13802
38336	13802	13802				38336	13802
38337	13802	13802				38337	13802
38338	13802	13802				38338	13802
38339	13802	13802				38339	13802
38340	13802	13802				38340	13802
38341	13802	13802				38341	13802
38342	13802	13802				38342	13802
38343	13802	13802				38343	13802
38344	13802	13802				38344	13802
38345	13802	13802				38345	13802
38346	13802	13802				38346	13802
38347	13802	13802				38347	13802
38348	13802	13802				38348	13802
38349	13802	13802				38349	13802
38350	13802	13802				38350	13802
38351	13802	13802				38351	13802
38352	13802	13802				38352	13802
38353	13802	13802				38353	13802
38354	13802	13802				38354	13802
38355	13802	13802				38355	13802
38356	13802	13802				38356	13802
38357	13802	13802				38357	13802
38358	13802	13802				38358	13802
38359	13802	47925				38359	47925
38360	13802	13802				38360	13802
38361	13802	13802				38361	13802
38362	13802	13802				38362	13802
38363	13802	13802				38363	13802
38364	13802	13802				38364	13802
38365	13802	13802				38365	13802
38366	13802	13802				38366	13802
38367	13802	13802				38367	13802
38368	13802	13802				38368	13802
38369	13802	13802				38369	13802
38370	13802	13802				38370	13802
38371	13802	13802				38371	13802
38372	13802	13802				38372	13802
38373	13802	13802				38373	13802
38374	13802	13802				38374	13802
38375	13802	13802				38375	13802
38376	13802	13802				38376	13802
38377	13802	13802				38377	13802
38378	13802	13802				38378	13802
38379	13802	13802				38379	13802
38380	13802	13802				38380	13802
38381	13802	13802				38381	13802
38382	13802	13802				38382	13802
38383	13802	13802				38383	13802
38384	13802	13802				38384	13802
38385	13802	13802				38385	13802
38386	13802	13802				38386	13802
38387	13802	13802				38387	13802
38388	13802	13802				38388	13802
38389	13802	13802				38389	13802
38390	13802	13802				38390	13802
38391	13802	13802				38391	13802
38392	13802	13802				38392	13802
38393	13802	13802				38393	13802
38394	13802	13802				38394	13802
38395	13802	13802				38395	13802
38396	13802	13802				38396	13802
38397	13802	13802				38397	13802
38398	13802	13802				38398	13802
38399	13802	13802				38399	13802
38400	13802	13802				38400	13802
38401	13802	13802				38401	13802
38402	13802	13802				38402	13802
38403	13802	13802				38403	13802
38404	13802	13802				38404	13802
38405	13802	13802				38405	13802
38406	13802	13802				38406	13802
38407	13802	13802				38407	13802
38408	13802	13802				38408	13802
38409	13802	13802				38409	13802
38410	13802	13802				38410	13802
38411	13802	13802				38411	13802
38412	13802	13802				38412	13802
38413	13802	13802				38413	13802
38414	13802	13802				38414	13802
38415	13802	13802				38415	13802
38416	13802	13802				38416	13802
38417	13802	13802				38417	13802
38418	13802	13802				38418	13802
38419	13802	13802				38419	13802
38420	13802	13802				38420	13802
38421	13802	13802				38421	13802
38422	13802	13802				38422	13802
38423	13802	13802				38423	13802
38424	13802	13802				38424	13802
38425	13802	13802				38425	13802
38426	13802	13802				38426	13802
38427	13802	13802				38427	13802
38428	13802	13802				38428	13802
38429	13802	13802				38429	13802
38430	13802	13802				38430	13802
38431	13802	13802				38431	13802
38432	13802	47925				38432	47925
38433	13802	13802				38433	13802
38434	13802	13802				38434	13802
38435	13802	13802				38435	13802
38436	13802	13802				38436	13802
38437	13802	13802				38437	13802
38438	13802	13802				38438	13802
38439	13802	13802				38439	13802
38440	13802	13802				38440	13802
38441	13802	13802				38441	13802
38442	13802	13802				38442	13802
38443	13802	13802				38443	13802
38444	13802	13802				38444	13802
38445	13802	13802				38445	13802
38446	13802	13802				38446	13802
38447	13802	13802				38447	13802
38448	13802	13802				38448	13802
38449	13802	13802				38449	13802
38450	13802	13802				38450	13802
38451	13802	13802				38451	13802
38452	13802	13802				38452	13802
38453	13802	13802				38453	13802
38454	13802	13802				38454	13802
38455	13802	13802				38455	13802
38456	13802	13802				38456	13802
38457	13802	13802				38457	13802
38458	13802	13802				38458	13802
38459	13802	13802				38459	13802
38460	13802	13802				38460	13802
38461	13802	13802				38461	13802
38462	13802	13802				38462	13802
38463	13802	13802				38463	13802
38464	13802	13802				38464	13802
38465	13802	13802				38465	13802
38466	13802	13802				38466	13802
38467	13802	13802				38467	13802
38468	13802	13802				38468	13802
38469	13802	13802				38469	13802
38470	13802	13802				38470	13802
38471	13802	13802				38471	13802
38472	13802	13802				38472	13802
38473	13802	13802				38473	13802
38474	13802	13802				38474	13802
38475	13802	13802				38475	13802
38476	13802	13802				38476	13802
38477	13802	13802				38477	13802
38478	13802	13802				38478	13802
38479	13802	13802				38479	13802
38480	13802	13802				38480	13802
38481	13802	13802				38481	13802
38482	13802	13802				38482	13802
38483	13802	13802				38483	13802
38484	13802	13802				38484	13802
38485	13802	13802				38485	13802
38486	13802	13802				38486	13802
38487	13802	13802				38487	13802
38488	13802	13802				38488	13802
38489	13802	13802				38489	13802
38490	13802	13802				38490	13802
38491	13802	13802				38491	13802
38492	13802	13802				38492	13802
38493	13802	13802				38493	13802
38494	13802	13802				38494	13802
38495	13802	13802				38495	13802
38496	13802	13802				38496	13802
38497	13802	13802				38497	13802
38498	13802	13802				38498	13802
38499	13802	13802				38499	13802
38500	13802	13802				38500	13802
38501	13802	13802				38501	13802
38502	13802	13802				38502	13802
38503	13802	13802				38503	13802
38504	13802	13802				38504	13802
38505	13802	13802				38505	13802
38506	13802	13802				38506	13802
38507	13802	13802				38507	13802
38508	13802	13802				38508	13802
38509	13802	13802				38509	13802
38510	13802	13802				38510	13802
38511	13802	13802				38511	13802
38512	13802	13802				38512	13802
38513	13802	13802				38513	13802
38514	13802	13802				38514	13802
38515	13802	13802				38515	13802
38516	13802	13802				38516	13802
38517	13802	13802				38517	13802
38518	13802	13802				38518	13802
38519	13802	13802				38519	13802
38520	13802	13802				38520	13802
38521	13802	13802				38521	13802
38522	13802	13802				38522	13802
38523	13802	13802				38523	13802
38524	13802	13802				38524	13802
38525	13802	13802				38525	13802
38526	13802	13802				38526	13802
38527	13802	13802				38527	13802
38528	13802	13802				38528	13802
38529	13802	13802				38529	13802
38530	13802	13802				38530	13802
38531	13802	13802				38531	13802
38532	13802	13802				38532	13802
38533	13802	13802				38533	13802
38534	13802	13802				38534	13802
38535	13802	13802				38535	13802
38536	13802	13802				38536	13802
38537	13802	13802				38537	13802
38538	13802	13802				38538	13802
38539	13802	13802				38539	13802
38540	13802	13802				38540	13802
38541	13802	13802				38541	13802
38542	13802	13802				38542	13802
38543	13802	13802				38543	13802
38544	13802	13802				38544	13802
38545	13802	13802				38545	13802
38546	13802	13802				38546	13802
38547	13802	13802				38547	13802
38548	13802	13802				38548	13802
38549	13802	13802				38549	13802
38550	13802	13802				38550	13802
38551	13802	13802				38551	13802
38552	13802	13802				38552	13802
38553	13802	13802				38553	13802
38554	13802	13802				38554	13802
38555	13802	13802				38555	13802
38556	13802	13802				38556	13802
38557	13802	13802				38557	13802
38558	13802	13802				38558	13802
38559	13802	13802				38559	13802
38560	13802	13802				38560	13802
38561	13802	13802				38561	13802
38562	13802	13802				38562	13802
38563	13802	13802				38563	13802
38564	13802	13802				38564	13802
38565	13802	13802				38565	13802
38566	13802	13802				38566	13802
38567	13802	13802				38567	13802
38568	13802	13802				38568	13802
38569	13802	13802				38569	13802
38570	13802	13802				38570	13802
38571	13802	13802				38571	13802
38572	13802	13802				38572	13802
38573	13802	13802				38573	13802
38574	13802	13802				38574	13802
38575	13802	13802				38575	13802
38576	13802	13802				38576	13802
38577	13802	13802				38577	13802
38578	13802	13802				38578	13802
38579	13802	13802				38579	13802
38580	13802	13802				38580	13802
38581	13802	13802				38581	13802
38582	13802	13802				38582	13802
38583	13802	13802				38583	13802
38584	13802	13802				38584	13802
38585	13802	13802				38585	13802
38586	13802	13802				38586	13802
38587	13802	13802				38587	13802
38588	13802	13802				38588	13802
38589	13802	13802				38589	13802
38590	13802	13802				38590	13802
38591	13802	13802				38591	13802
38592	13802	13802				38592	13802
38593	13802	13802				38593	13802
38594	13802	13802				38594	13802
38595	13802	13802				38595	13802
38596	13802	13802				38596	13802
38597	13802	13802				38597	13802
38598	13802	13802				38598	13802
38599	13802	13802				38599	13802
38600	13802	13802				38600	13802
38601	13802	13802				38601	13802
38602	13802	13802				38602	13802
38603	13802	13802				38603	13802
38604	13802	13802				38604	13802
38605	13802	13802				38605	13802
38606	13802	13802				38606	13802
38607	13802	13802				38607	13802
38608	13802	13802				38608	13802
38609	13802	13802				38609	13802
38610	13802	13802				38610	13802
38611	13802	13802				38611	13802
38612	13802	13802				38612	13802
38613	13802	13802				38613	13802
38614	13802	13802				38614	13802
38615	13802	13802				38615	13802
38616	13802	13802				38616	13802
38617	13802	13802				38617	13802
38618	13802	13802				38618	13802
38619	13802	13802				38619	13802
38620	13802	13802				38620	13802
38621	13802	13802				38621	13802
38622	13802	13802				38622	13802
38623	13802	13802				38623	13802
38624	13802	13802				38624	13802
38625	13802	13802				38625	13802
38626	13802	13802				38626	13802
38627	13802	13802				38627	13802
38628	13802	13802				38628	13802
38629	13802	13802				38629	13802
38630	13802	13802				38630	13802
38631	13802	13802				38631	13802
38632	13802	13802				38632	13802
38633	13802	13802				38633	13802
38634	13802	13802				38634	13802
38635	13802	13802				38635	13802
38636	13802	13802				38636	13802
38637	13802	13802				38637	13802
38638	13802	13802				38638	13802
38639	13802	13802				38639	13802
38640	13802	13802				38640	13802
38641	13802	13802				38641	13802
38642	13802	13802				38642	13802
38643	13802	13802				38643	13802
38644	13802	13802				38644	13802
38645	13802	13802				38645	13802
38646	13802	13802				38646	13802
38647	13802	47925				38647	47925
38648	13802	13802				38648	13802
38649	13802	13802				38649	13802
38650	13802	13802				38650	13802
38651	13802	13802				38651	13802
38652	13802	13802				38652	13802
38653	13802	13802				38653	13802
38654	13802	13802				38654	13802
38655	13802	13802				38655	13802
38656	13802	13802				38656	13802
38657	13802	13802				38657	13802
38658	13802	13802				38658	13802
38659	13802	13802				38659	13802
38660	13802	13802				38660	13802
38661	13802	13802				38661	13802
38662	13802	13802				38662	13802
38663	13802	13802				38663	13802
38664	13802	13802				38664	13802
38665	13802	13802				38665	13802
38666	13802	13802				38666	13802
38667	13802	13802				38667	13802
38668	13802	13802				38668	13802
38669	13802	13802				38669	13802
38670	13802	13802				38670	13802
38671	13802	13802				38671	13802
38672	13802	13802				38672	13802
38673	13802	13802				38673	13802
38674	13802	13802				38674	13802
38675	13802	13802				38675	13802
38676	13802	13802				38676	13802
38677	13802	13802				38677	13802
38678	13802	13802				38678	13802
38679	13802	13802				38679	13802
38680	13802	13802				38680	13802
38681	13802	13802				38681	13802
38682	13802	13802				38682	13802
38683	13802	13802				38683	13802
38684	13802	13802				38684	13802
38685	13802	13802				38685	13802
38686	13802	13802				38686	13802
38687	13802	13802				38687	13802
38688	13802	13802				38688	13802
38689	13802	13802				38689	13802
38690	13802	13802				38690	13802
38691	13802	13802				38691	13802
38692	13802	13802				38692	13802
38693	13802	13802				38693	13802
38694	13802	13802				38694	13802
38695	13802	13802				38695	13802
38696	13802	13802				38696	13802
38697	13802	13802				38697	13802
38698	13802	13802				38698	13802
38699	13802	13802				38699	13802
38700	13802	13802				38700	13802
38701	13802	13802				38701	13802
38702	13802	13802				38702	13802
38703	13802	13802				38703	13802
38704	13802	13802				38704	13802
38705	13802	13802				38705	13802
38706	13802	13802				38706	13802
38707	13802	13802				38707	13802
38708	13802	13802				38708	13802
38709	13802	13802				38709	13802
38710	13802	13802				38710	13802
38711	13802	13802				38711	13802
